метчик м-р трубный цилиндрический G 3/8 Р6М5,AG-000537CL,1
метчик м-р трубный цилиндрический G 5/8 Р6М5,AG-000538CL,1
метчик м-р трубный цилиндрический G 7/8 Р6М5,AG-000539CL,1
Метчик дюймовый UNC 1/2 (13 ниток),AG-000878OP,1
Метчик дюймовый UNC 1/4 (20 ниток),AG-001400OP,1
Метчик дюймовый UNC 3/4 (10 ниток),AG-000879OP,1
Метчик дюймовый UNC 3/8 (16 ниток),AG-000880OP,1
Метчик дюймовый UNC 5/16 (18 ниток),AG-001401OP,1
Метчик дюймовый UNC 5/8 (11 ниток),AG-001402OP,1
Метчик дюймовый UNC 7/16 (14 ниток),AG-000881OP,1
Метчик дюймовый UNC 7/8 (9 ниток),AG-001403OP,1
Метчик дюймовый UNC 9/16 (12 ниток),AG-000882OP,1
Метчик дюймовый UNF 1 (12 ниток),AG-000883OP,1
Метчик дюймовый UNF 1/2 (20 ниток),AG-000884OP,1
Метчик дюймовый UNF 1/4 (28 ниток),AG-000885OP,1
Метчик дюймовый UNF 3/4 (16 ниток),AG-000886OP,1
Метчик дюймовый UNF 3/8 (24 ниток),AG-000887OP,1
Метчик дюймовый UNF 5/16 (24 ниток),AG-000888OP,1
Метчик дюймовый UNF 5/8 (18 ниток),AG-000889OP,1
Метчик дюймовый UNF 7/16 (20 ниток),AG-000890OP,1
Метчик дюймовый UNF 7/8 (14 ниток),AG-000891OP,1
Метчик дюймовый UNF 9/16 (18 ниток),AG-000892OP,1
"метчик м-р М2*0,4 к-т осн",AG-000540CL,1
"метчик м-р М3*0,5 к-т осн",AG-000541CL,1
"метчик м-р М3*0,5 к-т осн левый",AG-000542CL,1
"метчик м-р М4*0,5 к-т",AG-000543CL,1
"метчик м-р М4*0,7 к-т осн",AG-000544CL,1
"метчик м-р М4*0,7 к-т осн левый",AG-000545CL,1
"метчик м-р М5*0,8 к-т осн",AG-000546CL,1
"метчик м-р М5*0,8 к-т осн левый",AG-000547CL,1
"метчик м-р М6*0,75 к-т",AG-000711CL,1
"метчик м-р М6*1,0 к-т осн",AG-000548CL,1
"метчик м-р М6*1,0 к-т осн левый",AG-000549CL,1
"метчик м-р М7*1,0 к-т осн",AG-000550CL,1
"метчик м-р М8*0,75 к-т",AG-000551CL,1
"метчик м-р М8*1,0 к-т",AG-000552CL,1
"метчик м-р М8*1,0 к-т левый",AG-000553CL,1
"метчик м-р М8*1,25 к-т осн",AG-000554CL,1
"метчик м-р М8*1,25 к-т осн левый",AG-000555CL,1
"метчик м-р М9*1,0 к-т",AG-000712CL,1
"метчик м-р М10*0,5 к-т",AG-000713CL,1
"метчик м-р М10*0,75 к-т",AG-000714CL,1
"метчик м-р М10*1,0 к-т",AG-000556CL,1
"метчик м-р М10*1,25 к-т",AG-000557CL,1
"метчик м-р М10*1,5 к-т осн",AG-000558CL,1
"метчик м-р М10*1,5 к-т осн левый",AG-000559CL,1
"метчик м-р М11*1,0 к-т",AG-000560CL,1
"метчик м-р М11*1,25 к-т",AG-000715CL,1
"метчик м-р М11*1,5 к-т осн",AG-000561CL,1
"метчик м-р М12*0,75 к-т",AG-000716CL,1
"метчик м-р М12*1,0 к-т",AG-000562CL,1
"метчик м-р М12*1,25 к-т",AG-000563CL,1
"метчик м-р М12*1,5 к-т",AG-000564CL,1
"метчик м-р М12*1,5 к-т левый",AG-000565CL,1
"метчик м-р М12*1,75 к-т осн",AG-000566CL,1
"метчик м-р М12*1,75 к-т осн левый",AG-000567CL,1
"метчик м-р М14*1,0 к-т",AG-000568CL,1
"метчик м-р М14*1,0 к-т левый",AG-000569CL,1
"метчик м-р М14*1,25 к-т",AG-000570CL,1
"метчик м-р М14*1,25 к-т левый",AG-000571CL,1
"метчик м-р М14*1,5 к-т",AG-000572CL,1
"метчик м-р М14*1,5 к-т левый",AG-000573CL,1
"метчик м-р М14*1,75 к-т",AG-000574CL,1
"метчик м-р М14*2,0 к-т осн",AG-000575CL,1
"метчик м-р М14*2,0 к-т осн левый",AG-000576CL,1
"метчик м-р М16*1,0 к-т",AG-000577CL,1
"метчик м-р М16*1,25 к-т",AG-000717CL,1
"метчик м-р М16*1,5 к-т",AG-000578CL,1
"метчик м-р М16*2,0 к-т осн",AG-000579CL,1
"метчик м-р М16*2,0 к-т осн левый",AG-000580CL,1
"метчик м-р М18*1,0 к-т",AG-000581CL,1
"метчик м-р М18*1,5 к-т",AG-000582CL,1
"метчик м-р М18*1,5 к-т левый",AG-000583CL,1
"метчик м-р М18*2,0 к-т",AG-000584CL,1
"метчик м-р М18*2,5 к-т левый",AG-000585CL,1
"метчик м-р М18*2,5 к-т осн",AG-000586CL,1
"метчик м-р М20*1,0 к-т",AG-000587CL,1
"метчик м-р М20*1,5 к-т",AG-000588CL,1
"метчик м-р М20*2,0 к-т",AG-000589CL,1
"метчик м-р М20*2,5 к-т осн",AG-000590CL,1
"метчик м-р М20*2,5 к-т осн левый",AG-000591CL,1
"метчик м-р М22*1,0 к-т",AG-000592CL,1
"метчик м-р М22*1,5 к-т",AG-000593CL,1
"метчик м-р М22*1,5 к-т левый",AG-000594CL,1
"метчик м-р М22*2,0 к-т",AG-000595CL,1
"метчик м-р М22*2,5 к-т осн",AG-000596CL,1
метчик трубный цилиндрический м-р компл. G 1,AG-000625CL,1
метчик трубный цилиндрический м-р компл. G 1/2,AG-000628CL,1
метчик трубный цилиндрический м-р компл. G 1/4,AG-000629CL,1
метчик трубный цилиндрический м-р компл. G 1/8,AG-000630CL,1
метчик трубный цилиндрический м-р компл. G 3/4,AG-000632CL,1
метчик трубный цилиндрический м-р компл. G 3/8,AG-000633CL,1
метчик трубный цилиндрический м-р компл. G 5/8,AG-000634CL,1
Метчик дюймовый UNC 1/2 (13 ниток)  к-т,AG-000894OP,1
Метчик дюймовый UNC 1/4 (20 ниток)  к-т,AG-000895OP,1
Метчик дюймовый UNC 3/4 (10 ниток)  к-т,AG-000896OP,1
Метчик дюймовый UNC 3/8 (16 ниток)  к-т,AG-000897OP,1
Метчик дюймовый UNC 5/16 (18 ниток)  к-т,AG-000898OP,1
Метчик дюймовый UNC 5/8 (11 ниток)  к-т,AG-000899OP,1
Метчик дюймовый UNC 7/16 (14 ниток)  к-т,AG-000900OP,1
Метчик дюймовый UNC 7/8 (9 ниток)  к-т,AG-000901OP,1
Метчик дюймовый UNC 9/16 (12 ниток)  к-т,AG-000902OP,1
Метчик дюймовый UNF 1 (12 ниток)  к-т,AG-000903OP,1
Метчик дюймовый UNF 1/2 (20 ниток)  к-т,AG-000904OP,1
Метчик дюймовый UNF 1/4 (28 ниток)  к-т,AG-000905OP,1
Метчик дюймовый UNF 3/4 (16 ниток)  к-т,AG-000906OP,1
Метчик дюймовый UNF 3/8 (24 ниток)  к-т,AG-000907OP,1
Метчик дюймовый UNF 5/16 (24 ниток)  к-т,AG-000908OP,1
Метчик дюймовый UNF 5/8 (18 ниток)  к-т,AG-000909OP,1
Метчик дюймовый UNF 7/16 (20 ниток)  к-т,AG-000910OP,1
Метчик дюймовый UNF 7/8 (14 ниток)  к-т,AG-000911OP,1
Метчик дюймовый UNF 9/16 (18 ниток)  к-т,AG-000912OP,1
плашка трубная G 1/2,AG-001039OP,1
плашка трубная G 1,AG-001040OP,1
плашка трубная G 1/4,AG-001046OP,1
плашка трубная G 1/8,AG-001047OP,1
плашка трубная G 3/4,AG-001049OP,1
плашка трубная G 3/8,AG-001050OP,1
плашка трубная G 5/8,AG-001051OP,1
плашка трубная G 7/8,AG-001052OP,1
"Плашка дюймовая UNC 1/2 (13 ниток, 9ХС)",AG-001053OP,1
"Плашка дюймовая UNC 1/4 (20 ниток, 9ХС)",AG-001054OP,1
"Плашка дюймовая UNC 3/ 8 (16 ниток, 9ХС)",AG-001055OP,1
"Плашка дюймовая UNC 3/4 (10 ниток, 9ХС)",AG-001056OP,1
"Плашка дюймовая UNC 5/16 (18 ниток, 9ХС)",AG-001057OP,1
"Плашка дюймовая UNC 5/8 (11 ниток, 9ХС)",AG-001058OP,1
"Плашка дюймовая UNC 7/16 (14 ниток, 9ХС)",AG-001059OP,1
"Плашка дюймовая UNC 7/8 (9 ниток, 9ХС)",AG-001060OP,1
"Плашка дюймовая UNC 9/16 (12 ниток, 9ХС)",AG-001061OP,1
"Плашка дюймовая UNC 1 (8 ниток, 9ХС)",AG-001062OP,1
"Плашка дюймовая UNC 1 1/ 4 (7 ниток, 9ХС)",AG-001063OP,1
"Плашка дюймовая UNC 1 1/2 (6 ниток, 9ХС)",AG-001064OP,1
"Плашка дюймовая UNC 2 (4,5 ниток, 9ХС)",AG-001065OP,1
"Плашка дюймовая UNF 1/2 (20 ниток, 9ХС)",AG-001066OP,1
"Плашка дюймовая UNF 1/4 (28 ниток, 9ХС)",AG-001067OP,1
"Плашка дюймовая UNF 3/ 8 (24 ниток, 9ХС)",AG-001068OP,1
"Плашка дюймовая UNF 3/4 (16 ниток, 9ХС)",AG-001069OP,1
"Плашка дюймовая UNF 5/ 8 (18 ниток, 9ХС)",AG-001070OP,1
"Плашка дюймовая UNF 5/16 (24 ниток, 9ХС)",AG-001071OP,1
"Плашка дюймовая UNF 7/ 8 (14 ниток, 9ХС)",AG-001072OP,1
"Плашка дюймовая UNF 7/16 (20 ниток, 9ХС)",AG-001073OP,1
"Плашка дюймовая UNF 9/16 (18 ниток, 9ХС)",AG-001074OP,1
"Плашка дюймовая UNF 1 (12 ниток, 9ХС)",AG-001075OP,1
"плашка М 2,5*0,45 осн",AG-001090OP,1
"плашка М 2*0,4 осн",AG-001091OP,1
"плашка М 2*0,5",AG-001092OP,1
"плашка М 3*0,5 осн",AG-001093OP,1
"плашка М 3*0,5 осн. лев",AG-001094OP,1
"плашка М 4*0,5",AG-001095OP,1
"плашка М 4*0,7 осн",AG-001096OP,1
"плашка М 4*0,7 осн. лев",AG-001097OP,1
"плашка М 4*1,0",AG-001098OP,1
"плашка М 5*0,5",AG-001099OP,1
"плашка М 5*0,8 осн",AG-001100OP,1
"плашка М 5*0,8 осн. лев",AG-001101OP,1
"плашка М 6*0,5",AG-001102OP,1
"плашка М 6*0,75",AG-001103OP,1
"плашка М 6*1,0 осн",AG-001104OP,1
"плашка М 6*1,0 осн. лев",AG-001105OP,1
"плашка М 7*1,0",AG-001106OP,1
"плашка М 8*0,75",AG-001107OP,1
"плашка М 8*1,0",AG-001108OP,1
"плашка М 8*1,0 лев",AG-001109OP,1
"плашка М 8*1,25 осн",AG-001110OP,1
"плашка М 8*1,25 осн. лев",AG-001111OP,1
"плашка М 8*1,5",AG-001112OP,1
"плашка М 9*0,5",AG-001172OP,1
"плашка М 9*1,0",AG-001113OP,1
"плашка М 9*1,25 осн",AG-001114OP,1
"плашка М10*0,5",AG-001115OP,1
"плашка М10*0,75",AG-001116OP,1
"плашка М10*1,0",AG-001117OP,1
"плашка М10*1,25",AG-001118OP,1
"плашка М10*1,5 осн",AG-001119OP,1
"плашка М10*1,5 осн. лев",AG-001120OP,1
"плашка М11*1,0",AG-001121OP,1
"плашка М11*1,25",AG-001122OP,1
"плашка М11*1,5 осн",AG-001123OP,1
"плашка М12*0,5",AG-001124OP,1
"плашка М12*0,75",AG-001125OP,1
"плашка М12*1,0",AG-001126OP,1
"плашка М12*1,25",AG-001127OP,1
"плашка М12*1,5",AG-001128OP,1
"плашка М12*1,5 лев",AG-001129OP,1
"плашка М12*1,75 осн",AG-001130OP,1
"плашка М12*1,75 осн. лев",AG-001131OP,1
"плашка М14*0,5",AG-001132OP,1
"плашка М14*1,0",AG-001133OP,1
"плашка М14*1,0 лев",AG-001134OP,1
"плашка М14*1,25",AG-001135OP,1
"плашка М14*1,25  лев",AG-001136OP,1
"плашка М14*1,5",AG-001137OP,1
"плашка М14*1,5 лев",AG-001138OP,1
"плашка М14*1,75",AG-001139OP,1
"плашка М14*2,0  осн",AG-001140OP,1
"плашка М14*2,0  осн. лев",AG-001141OP,1
"плашка М16*0,5",AG-001142OP,1
"плашка М16*1,0",AG-001143OP,1
"плашка М16*1,0 лев",AG-001144OP,1
"плашка М16*1,25",AG-001145OP,1
"плашка М16*1,5",AG-001146OP,1
"плашка М16*2,0  осн",AG-001147OP,1
"плашка М16*2,0 лев",AG-001148OP,1
"плашка М18*1,0",AG-001149OP,1
"плашка М18*1,5",AG-001150OP,1
"плашка М18*1,5 левая",AG-001151OP,1
"плашка М18*2,0",AG-001152OP,1
"плашка М18*2,5  осн",AG-001153OP,1
"плашка М18*2,5  осн. лев",AG-001154OP,1
"плашка М20*1,0",AG-001155OP,1
"плашка М20*1,5",AG-001156OP,1
"плашка М20*2,0",AG-001157OP,1
"плашка М20*2,5  осн",AG-001158OP,1
"плашка М20*2,5  осн. лев",AG-001159OP,1
"плашка М22*1,0",AG-001160OP,1
"плашка М22*1,5",AG-001161OP,1
"плашка М22*1,5 лев",AG-001162OP,1
"плашка М22*2,0",AG-001163OP,1
"плашка М22*2,5  осн",AG-001164OP,1
"плашка М22*2,5 осн. лев",AG-001165OP,1
"плашка М24*1,0",AG-001166OP,1
"плашка М24*1,5",AG-001167OP,1
"плашка М24*2,0",AG-001168OP,1
"плашка М24*2,0 левая",AG-001169OP,1
"плашка М24*3,0  осн",AG-001170OP,1
"плашка М24*3,0  осн. лев",AG-001171OP,1
"Сверло к/х  ф5,0 шлиф.",AG-000017CL,1
"Сверло к/х  ф6,0 шлиф.",AG-000018CL,1
"Сверло к/х  ф6,2 шлиф.",AG-000019CL,1
"Сверло к/х  ф6,3 шлиф.",AG-000020CL,1
"Сверло к/х  ф6,5 шлиф.",AG-000021CL,1
"Сверло к/х  ф6,7 шлиф.",AG-000022CL,1
"Сверло к/х  ф6,8 шлиф.",AG-000023CL,1
"Сверло к/х  ф7,0 шлиф.",AG-000024CL,1
"Сверло к/х  ф7,2 шлиф.",AG-000025CL,1
"Сверло к/х  ф7,5 шлиф.",AG-000026CL,1
"Сверло к/х  ф7,8 шлиф.",AG-000027CL,1
"Сверло к/х  ф8,0 шлиф.",AG-000028CL,1
"Сверло к/х  ф8,2 шлиф.",AG-000030CL,1
"Сверло к/х  ф8,5 шлиф.",AG-000031CL,1
"Сверло к/х  ф8,6 шлиф.",AG-000032CL,1
"Сверло к/х  ф8,7 шлиф.",AG-000033CL,1
"Сверло к/х  ф9,0 шлиф.",AG-000034CL,1
"Сверло к/х  ф9,2 шлиф.",AG-000035CL,1
"Сверло к/х  ф9,4 шлиф.",AG-000036CL,1
"Сверло к/х  ф9,5 шлиф.",AG-000037CL,1
"Сверло к/х  ф9,7 шлиф.",AG-000038CL,1
"Сверло к/х  ф9,8 шлиф.",AG-000039CL,1
"Сверло к/х  ф9,9 шлиф.",AG-000040CL,1
"Сверло к/х ф10,0 шлиф.",AG-000041CL,1
"Сверло к/х ф10,1 шлиф.",AG-000042CL,1
"Сверло к/х ф10,2 шлиф.",AG-000043CL,1
"Сверло к/х ф10,3 шлиф.",AG-000044CL,1
"Сверло к/х ф10,4 шлиф.",AG-000045CL,1
"Сверло к/х ф10,5 шлиф.",AG-000046CL,1
"Сверло к/х ф10,8 шлиф.",AG-000047CL,1
"Сверло к/х ф11,0 шлиф.",AG-000048CL,1
"Сверло к/х ф11,2 шлиф.",AG-000049CL,1
"Сверло к/х ф11,5 шлиф.",AG-000050CL,1
"Сверло к/х ф11,8 шлиф.",AG-000051CL,1
"Сверло к/х ф12,0 шлиф.",AG-000052CL,1
"Сверло к/х ф12,2 шлиф.",AG-000053CL,1
"Сверло к/х ф12,5 шлиф.",AG-000054CL,1
"Сверло к/х ф12,8 шлиф.",AG-000055CL,1
"Сверло к/х ф13,0 шлиф.",AG-000056CL,1
"Сверло к/х ф13,2 шлиф.",AG-000057CL,1
"Сверло к/х ф13,4 шлиф.",AG-000058CL,1
"Сверло к/х ф13,5 шлиф.",AG-000059CL,1
"Сверло к/х ф13,8 шлиф.",AG-000060CL,1
"Сверло к/х ф14,0 шлиф.",AG-000061CL,1
"Сверло к/х ф14,25 шлиф.",AG-000062CL,1
"Сверло к/х ф14,5 шлиф.",AG-000063CL,1
"Сверло к/х ф14,75 шлиф.",AG-000064CL,1
"Сверло к/х ф15,0 шлиф.",AG-000065CL,1
"Сверло к/х ф15,25 шлиф.",AG-000066CL,1
"Сверло к/х ф15,4 шлиф.",AG-000067CL,1
"Сверло к/х ф15,5 шлиф.",AG-000068CL,1
"Сверло к/х ф15,75 шлиф.",AG-000069CL,1
"Сверло к/х ф16,0 шлиф.",AG-000070CL,1
"Сверло к/х ф16,25 шлиф.",AG-000071CL,1
"Сверло к/х ф16,5 шлиф.",AG-000072CL,1
"Сверло к/х ф16,75 шлиф.",AG-000073CL,1
"Сверло к/х ф17,0 шлиф.",AG-000074CL,1
"Сверло к/х ф17,25 шлиф.",AG-000075CL,1
"Сверло к/х ф17,4 шлиф.",AG-000076CL,1
"Сверло к/х ф17,5 шлиф.",AG-000077CL,1
"Сверло к/х ф17,75 шлиф.",AG-000078CL,1
"Сверло к/х ф18,0 шлиф.",AG-000079CL,1
"Сверло к/х ф18,25 шлиф.",AG-000080CL,1
"Сверло к/х ф18,5 шлиф.",AG-000081CL,1
"Сверло к/х ф18,75 шлиф.",AG-000082CL,1
"Сверло к/х ф19,0 шлиф.",AG-000083CL,1
"Сверло к/х ф19,25 шлиф.",AG-000084CL,1
"Сверло к/х ф19,4 шлиф.",AG-000085CL,1
"Сверло к/х ф19,5 шлиф.",AG-000086CL,1
"Сверло к/х ф19,75 шлиф.",AG-000087CL,1
"Сверло к/х ф20,0 шлиф.",AG-000088CL,1
"Сверло к/х ф20,25 шлиф.",AG-000089CL,1
"Сверло к/х ф20,5 шлиф.",AG-000090CL,1
"Сверло к/х ф20,75 шлиф.",AG-000091CL,1
"Сверло к/х ф21,0 шлиф.",AG-000092CL,1
"Сверло к/х ф21,25 шлиф.",AG-000093CL,1
"Сверло к/х ф21,5 шлиф.",AG-000094CL,1
"Сверло к/х ф21,75 шлиф.",AG-000095CL,1
"Сверло к/х ф22,0 шлиф.",AG-000096CL,1
"Сверло к/х ф22,25 шлиф.",AG-000097CL,1
"Сверло к/х ф22,5 шлиф.",AG-000098CL,1
"Сверло к/х ф22,75 шлиф.",AG-000099CL,1
"Сверло к/х ф23,0 шлиф.",AG-000100CL,1
"Сверло к/х ф23,25 шлиф.",AG-000101CL,1
"Сверло к/х ф23,5 шлиф.",AG-000102CL,1
"Сверло к/х ф23,7 шлиф.",AG-000103CL,1
"Сверло к/х ф23,75 шлиф.",AG-000104CL,1
"Сверло к/х ф24,0 шлиф.",AG-000105CL,1
"Сверло к/х ф24,25 шлиф.",AG-000106CL,1
"Сверло к/х ф24,5 шлиф.",AG-000107CL,1
"Сверло к/х ф24,75 шлиф.",AG-000108CL,1
"Сверло к/х ф25,0 шлиф.",AG-000109CL,1
"Сверло к/х ф25,25 шлиф.",AG-000110CL,1
"Сверло к/х ф25,5 шлиф.",AG-000111CL,1
"Сверло к/х ф25,75 шлиф.",AG-000112CL,1
"Сверло к/х ф26,0 шлиф.",AG-000113CL,1
"Сверло к/х ф26,25 шлиф.",AG-000114CL,1
"Сверло к/х ф26,4 шлиф.",AG-000115CL,1
"Сверло к/х ф26,5 шлиф.",AG-000116CL,1
"Сверло к/х ф26,75 шлиф.",AG-000117CL,1
"Сверло к/х ф27,0 шлиф.",AG-000118CL,1
"Сверло к/х ф27,25 шлиф.",AG-000119CL,1
"Сверло к/х ф27,5 шлиф.",AG-000120CL,1
"Сверло к/х ф27,75 шлиф.",AG-000121CL,1
"Сверло к/х ф28,0 шлиф.",AG-000122CL,1
"Сверло к/х ф28,25 шлиф.",AG-000123CL,1
"Сверло к/х ф28,5 шлиф.",AG-000124CL,1
"Сверло к/х ф28,75 шлиф.",AG-000125CL,1
"Сверло к/х ф29,0 шлиф.",AG-000126CL,1
"Сверло к/х ф29,25 шлиф.",AG-000127CL,1
"Сверло к/х ф29,5 шлиф.",AG-000128CL,1
"Сверло к/х ф29,75 шлиф.",AG-000129CL,1
"Сверло к/х ф30,0 шлиф.",AG-000130CL,1
"Сверло к/х ф30,25 шлиф.",AG-000131CL,1
"Сверло к/х ф30,5 шлиф.",AG-000132CL,1
"Сверло к/х ф31,0 шлиф.",AG-000133CL,1
"Сверло к/х ф31,5 шлиф.",AG-000135CL,1
"Сверло к/х ф32,0 шлиф.",AG-000136CL,1
"Сверло к/х ф32,5 шлиф.",AG-000137CL,1
"Сверло к/х ф33,0 шлиф.",AG-000138CL,1
"Сверло к/х ф33,5 шлиф.",AG-000139CL,1
"Сверло к/х ф34,0 шлиф.",AG-000140CL,1
"Сверло к/х ф34,5 шлиф.",AG-000141CL,1
"Сверло к/х ф35,0 шлиф.",AG-000142CL,1
"Сверло к/х ф35,5 шлиф.",AG-000143CL,1
"Сверло к/х ф36,0 шлиф.",AG-000144CL,1
"Сверло к/х ф37,0 шлиф.",AG-000145CL,1
"Сверло к/х ф37,5 шлиф.",AG-000146CL,1
"Сверло к/х ф38,0 шлиф.",AG-000147CL,1
"Сверло к/х ф39,0 шлиф.",AG-000148CL,1
"Сверло к/х ф39,5 шлиф.",AG-000149CL,1
"Сверло к/х ф40,0 шлиф.",AG-000150CL,1
"Сверло к/х ф40,5 шлиф.",AG-000151CL,1
"Сверло к/х ф41,0 шлиф.",AG-000152CL,1
"Сверло к/х ф41,5 шлиф.",AG-000153CL,1
"Сверло к/х ф42,0 шлиф.",AG-000154CL,1
"Сверло к/х ф42,5 шлиф.",AG-000155CL,1
"Сверло к/х ф43,0 шлиф.",AG-000156CL,1
"Сверло к/х ф44,0 шлиф.",AG-000157CL,1
"Сверло к/х ф45,0 шлиф.",AG-000158CL,1
"Сверло к/х ф46,0 шлиф.",AG-000159CL,1
"Сверло к/х ф46,5 шлиф.",AG-000160CL,1
"Сверло к/х ф47,0 шлиф.",AG-000161CL,1
"Сверло к/х ф47,5 шлиф.",AG-000162CL,1
"Сверло к/х ф48,0 шлиф.",AG-000163CL,1
"Сверло к/х ф48,5 шлиф.",AG-000164CL,1
"Сверло к/х ф49,0 шлиф.",AG-000165CL,1
"Сверло к/х ф50,0 шлиф.",AG-000166CL,1
"Сверло к/х ф51,0 шлиф.",AG-000167CL,1
"Сверло к/х ф52,0 шлиф.",AG-000168CL,1
"Сверло к/х ф53,0 шлиф.",AG-000169CL,1
"Сверло к/х ф54,0 шлиф.",AG-000170CL,1
"Сверло к/х ф55,0 шлиф.",AG-000171CL,1
"Сверло к/х ф56,0 шлиф.",AG-000172CL,1
"Сверло к/х ф57,0 шлиф.",AG-000173CL,1
"Сверло к/х ф58,0 шлиф.",AG-000174CL,1
"Сверло к/х ф59,0 шлиф.",AG-000175CL,1
"Сверло к/х ф60,0 шлиф.",AG-000176CL,1
"Сверло к/х ф61,0 шлиф.",AG-000177CL,1
"Сверло к/х ф62,0 шлиф.",AG-000178CL,1
"Сверло к/х ф63,0 шлиф.",AG-000179CL,1
"Сверло к/х ф64,0 шлиф.",AG-000180CL,1
"Сверло к/х ф65,0 шлиф.",AG-000181CL,1
"Сверло к/х ф66,0 шлиф.",AG-000182CL,1
"Сверло к/х ф67,0 шлиф.",AG-000183CL,1
"Сверло к/х ф68,0 шлиф.",AG-000184CL,1
"Сверло к/х ф69,0 шлиф.",AG-000185CL,1
"Сверло к/х ф70,0 шлиф.",AG-000186CL,1
"Сверло к/х ф71,0 шлиф.",AG-000187CL,1
"Сверло к/х ф72,0 шлиф.",AG-000188CL,1
"Сверло к/х ф73,0 шлиф.",AG-000189CL,1
"Сверло к/х ф74,0 шлиф.",AG-000190CL,1
"Сверло к/х ф75,0 шлиф.",AG-000191CL,1
"Сверло к/х ф76,0 шлиф.",AG-000192CL,1
"Сверло к/х ф78,0 шлиф.",AG-000193CL,1
"Сверло к/х ф80,0 шлиф.",AG-000194CL,1
"Набор сверл по металлу НС21И от 1 до 10 шаг 0,5, 19шт. Р6М5 TiN",ADT-НСЦХ1-10Т6542,1
"сверло ц/х ф0,50 Р6М5К5 А1",ADT-СМЦХ005СТ,1
"сверло ц/х ф0,50 Р6М5К5 А1",ADT-СМЦХ005СК,1
"сверло ц/х ф0,60 Р6М5К5 А1",ADT-СМЦХ006СК,1
"сверло ц/х ф0,60 Р6М5К5 А1",ADT-СМЦХ006СТ,1
"сверло ц/х ф0,70 Р6М5К5 А1",ADT-СМЦХ007СК,1
"сверло ц/х ф0,70 Р6М5К5 А1",ADT-СМЦХ007СТ,1
"сверло ц/х ф0,80 Р6М5К5 А1",ADT-СМЦХ008СТ,1
"сверло ц/х ф0,80 Р6М5К5 А1",ADT-СМЦХ008СК,1
"сверло ц/х ф0,90 Р6М5К5 А1",ADT-СМЦХ009СТ,1
"сверло ц/х ф0,90 Р6М5К5 А1",ADT-СМЦХ009СК,1
"сверло ц/х ф1,00 Р6М5К5 А1",ADT-СМЦХ010СТ,1
"сверло ц/х ф1,00 Р6М5К5 А1",ADT-СМЦХ010СК,1
"сверло ц/х ф1,10 Р6М5К5 А1",ADT-СМЦХ011СТ,1
"сверло ц/х ф1,10 Р6М5К5 А1",ADT-СМЦХ011СК,1
"сверло ц/х ф1,20 Р6М5К5 А1",ADT-СМЦХ012СТ,1
"сверло ц/х ф1,20 Р6М5К5 А1",ADT-СМЦХ012СК,1
"сверло ц/х ф1,30 Р6М5К5 А1",ADT-СМЦХ013СТ,1
"сверло ц/х ф1,30 Р6М5К5 А1",ADT-СМЦХ013СК,1
"сверло ц/х ф1,40 Р6М5К5 А1",ADT-СМЦХ014СТ,1
"сверло ц/х ф1,40 Р6М5К5 А1",ADT-СМЦХ014СК,1
"сверло ц/х ф1,50 Р6М5К5 А1",ADT-СМЦХ015СТ,1
"сверло ц/х ф1,50 Р6М5К5 А1",ADT-СМЦХ015СК,1
"сверло ц/х ф1,60 Р6М5К5 А1",ADT-СМЦХ016СТ,1
"сверло ц/х ф1,60 Р6М5К5 А1",ADT-СМЦХ016СК,1
"сверло ц/х ф1,70 Р6М5К5 А1",ADT-СМЦХ017СТ,1
"сверло ц/х ф1,70 Р6М5К5 А1",ADT-СМЦХ017СК,1
"сверло ц/х ф1,80 Р6М5К5 А1",ADT-СМЦХ018СК,1
"сверло ц/х ф1,80 Р6М5К5 А1",ADT-СМЦХ018СТ,1
"сверло ц/х ф1,90 Р6М5К5 А1",ADT-СМЦХ019СТ,1
"сверло ц/х ф1,90 Р6М5К5 А1",ADT-СМЦХ019СК,1
"сверло ц/х ф10,00 Р6М5К5 А1",ADT-СМЦХ100СТ,1
"сверло ц/х ф10,00 Р6М5К5 А1",ADT-СМЦХ100СК,1
"сверло ц/х ф10,10 Р6М5К5 А1",ADT-СМЦХ101СК,1
"сверло ц/х ф10,10 Р6М5К5 А1",ADT-СМЦХ101СТ,1
"сверло ц/х ф10,20 Р6М5К5 А1",ADT-СМЦХ102СТ,1
"сверло ц/х ф10,20 Р6М5К5 А1",ADT-СМЦХ102СК,1
"сверло ц/х ф10,30 Р6М5К5 А1",ADT-СМЦХ103СК,1
"сверло ц/х ф10,30 Р6М5К5 А1",ADT-СМЦХ103СТ,1
"сверло ц/х ф10,40 Р6М5К5 А1",ADT-СМЦХ104СК,1
"сверло ц/х ф10,40 Р6М5К5 А1",ADT-СМЦХ104СТ,1
"сверло ц/х ф10,50 Р6М5К5 А1",ADT-СМЦХ105СТ,1
"сверло ц/х ф10,50 Р6М5К5 А1",ADT-СМЦХ105СК,1
"сверло ц/х ф10,60 Р6М5К5 А1",ADT-СМЦХ106СК,1
"сверло ц/х ф10,60 Р6М5К5 А1",ADT-СМЦХ106СТ,1
"сверло ц/х ф10,70 Р6М5К5 А1",ADT-СМЦХ107СК,1
"сверло ц/х ф10,70 Р6М5К5 А1",ADT-СМЦХ107СТ,1
